"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10008010","南投市","八卦路34巷","八卦路"
"10008010","南投市","八卦路1081巷","八卦路"
"10008010","南投市","八卦路1081巷","八卦路1081巷5弄"
"10008010","南投市","八卦路703巷","八卦路"
"10008010","南投市","八卦路253巷","八卦路"
"10008010","南投市","八卦路253巷","八卦路253巷1弄"
"10008010","南投市","八卦路253巷","八卦路253巷2弄"
"10008010","南投市","八卦路253巷1弄","八卦路253巷"
"10008010","南投市","八卦路792巷","八卦路"
"10008010","南投市","八卦路1308巷","八卦路1274巷"
"10008010","南投市","八卦路818巷","八卦路"
"10008010","南投市","八卦路638巷","八卦路"
"10008010","南投市","八卦路253巷2弄","八卦路253巷"
"10008010","南投市","八卦路870巷","八卦路"
"10008010","南投市","八卦路870巷","八卦路870巷15弄"
"10008010","南投市","八卦路870巷","八卦路870巷2弄"
"10008010","南投市","八卦路1260巷","八卦路"
"10008010","南投市","八卦路1260巷","八卦路1260巷15弄"
"10008010","南投市","八卦路455巷12弄","八卦路455巷"
"10008010","南投市","八卦路455巷12弄","八卦路469巷"
"10008010","南投市","八卦路469巷","八卦路455巷12弄"
"10008010","南投市","八卦路1220巷","八卦路"
"10008010","南投市","八卦路1220巷","八卦路1260巷"
"10008010","南投市","八德路3巷","八德路"
"10008010","南投市","八卦路1100巷","八卦路"
"10008010","南投市","八卦路250巷","八卦路"
"10008010","南投市","八卦路250巷","八卦路253巷"
"10008010","南投市","八卦路805巷","八卦路"
"10008010","南投市","八卦路36巷","八卦路"
"10008010","南投市","八卦路36巷","大庄路59巷"
"10008010","南投市","八卦路58巷18弄","八卦路"
"10008010","南投市","八卦路58巷18弄","八卦路36巷"
"10008010","南投市","八卦路58巷18弄","八卦路58巷"
"10008010","南投市","八卦路277巷","八卦路"
"10008010","南投市","八卦路277巷","八德路"
"10008010","南投市","八卦路811巷","八卦路"
"10008010","南投市","八卦路1147巷","八卦路"
"10008010","南投市","八卦路292巷","八卦路"
"10008010","南投市","八卦路292巷","八卦路340巷"
"10008010","南投市","八卦路347巷","八卦路"
"10008010","南投市","八卦路340巷","八卦路"
"10008010","南投市","八卦路340巷","八卦路340巷33弄"
"10008010","南投市","八卦路340巷","八卦路340巷7弄"
"10008010","南投市","八卦路340巷","八卦路340巷8弄"
"10008010","南投市","八卦路57巷","八卦路"
"10008010","南投市","八卦路1146巷","八卦路"
"10008010","南投市","八卦路1146巷","八卦路1146巷29弄"
"10008010","南投市","八卦路519巷","八卦路"
"10008010","南投市","八卦路109巷","八卦路"
"10008010","南投市","八卦路592巷","八卦路"
"10008010","南投市","八卦路250巷41弄","八卦路250巷"
"10008010","南投市","八卦路87巷","八卦路"
"10008010","南投市","八卦路90巷","八卦路"
"10008010","南投市","八卦路90巷","八卦路58巷29弄"
"10008010","南投市","八卦路359巷","八卦路"
"10008010","南投市","八卦路73巷","八卦路47巷"
"10008010","南投市","八卦路388巷","八卦路388巷1弄"
"10008010","南投市","八卦路388巷1弄","八卦路388巷"
"10008010","南投市","八卦路373巷","八卦路"
"10008010","南投市","八卦路373巷","八卦路446巷"
"10008010","南投市","八卦路446巷","八卦路"
"10008010","南投市","八卦路558巷","八卦路"
"10008010","南投市","八卦路58巷","八卦路"
"10008010","南投市","八卦路58巷","八卦路58巷29弄"
"10008010","南投市","八卦路58巷","八卦路58巷43弄"
"10008010","南投市","八卦路58巷","八卦路58巷60弄"
"10008010","南投市","八卦路58巷","八卦路90巷"
"10008010","南投市","八卦路472巷","八卦路"
"10008010","南投市","八卦路435巷","八卦路"
"10008010","南投市","八卦路504巷","八卦路"
"10008010","南投市","八卦路504巷","八卦路419巷"
"10008010","南投市","八卦路372巷","八卦路372巷10弄"
"10008010","南投市","八卦路372巷10弄","八卦路372巷"
"10008010","南投市","八卦路58巷16弄","八卦路58巷"
"10008010","南投市","八卦路686巷37弄","八卦路686巷"
"10008010","南投市","八卦路686巷47弄","八卦路686巷"
"10008010","南投市","八卦路90巷16弄","八卦路90巷"
"10008010","南投市","八卦路686巷63弄","八卦路792巷"
"10008010","南投市","鳳山路","八卦路1146巷"
"10008010","南投市","鳳山路","八卦路1146巷29弄"
"10008010","南投市","鳳山路","彰南路三段"
"10008010","南投市","八卦路58巷43弄","八卦路58巷"
"10008010","南投市","八卦路1260巷27弄","八卦路1260巷"
"10008010","南投市","成功三路","八卦路592巷"
"10008010","南投市","成功三路","工業東路"
"10008010","南投市","成功三路","工業南七路"
"10008010","南投市","成功三路","工業南二路"
"10008010","南投市","成功三路","工業南三路"
"10008010","南投市","成功三路","工業南六路"
"10008010","南投市","成功三路","工業路"
"10008010","南投市","成功三路","仁和路"
"10008010","南投市","成功三路","同源路"
"10008010","南投市","成功三路","同源路十街30巷"
"10008010","南投市","成功三路","成功三路167巷"
"10008010","南投市","成功三路","成功三路67巷"
"10008010","南投市","成功三路","成功三路二街"
"10008010","南投市","成功三路","成功三路三街"
"10008010","南投市","成功三路","成功三路四街"
"10008010","南投市","成功三路","自強一路"
"10008010","南投市","成功三路","南崗三路"
"10008010","南投市","成功三路","彰南路三段"
"10008010","南投市","八卦路58巷57弄","八卦路58巷"
"10008010","南投市","八卦路58巷57弄","八卦路58巷60弄"
"10008010","南投市","八卦路58巷111弄","八卦路58巷"
"10008010","南投市","八卦路918巷","永鳴路"
"10008010","南投市","彰南路三段1859巷","彰南路三段"
"10008010","南投市","嶺興路","八卦路"
"10008010","南投市","嶺興路","大庄路151巷"
"10008010","南投市","嶺興路","文化南路233巷"
"10008010","南投市","嶺興路","民族路"
"10008010","南投市","嶺興路","樂利路"
"10008010","南投市","嶺興路","樂利路99巷"
"10008010","南投市","永鳴路","工業北路"
"10008010","南投市","永鳴路","工業路"
"10008010","南投市","永鳴路","永鳴路10巷"
"10008010","南投市","永鳴路","永鳴路12巷"
"10008010","南投市","永鳴路","永鳴路14巷"
"10008010","南投市","永鳴路","永鳴路156巷"
"10008010","南投市","永鳴路","永鳴路158巷"
"10008010","南投市","永鳴路","永鳴路160巷"
"10008010","南投市","永鳴路","永鳴路6巷"
"10008010","南投市","永鳴路","永鳴路8巷"
"10008010","南投市","永鳴路","永興路一街"
"10008010","南投市","永鳴路","吉利路"
"10008010","南投市","永鳴路","自立三路"
"10008010","南投市","吉利路","永鳴路"
"10008010","南投市","吉利路","吉利路236巷"
"10008010","南投市","吉利路","吉利路366巷"
"10008010","南投市","吉利路","吉利路399巷"
"10008010","南投市","吉利路","吉利路479巷"
"10008010","南投市","吉利路","彰南路三段"
"10008010","南投市","吉利路","彰南路三段1127巷"
"10008010","南投市","吉利路","彰南路三段1225巷"
"10008010","南投市","中興系統交流道","東西向快速漢寶草屯線"
"10008010","南投市","工業南九路","成功三路"
"10008010","南投市","工業南七路","成功三路"
"10008010","南投市","工業北路20巷","工業北路"
"10008010","南投市","工業北路20巷","工業北路20巷1弄"
