"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"67000010","新營區","機慢車專用道","長榮路二段"
"67000010","新營區","機慢車專用道","復興路"
"67000010","新營區","機慢車專用道","復興路700巷"
"67000010","新營區","機慢車專用道","新營交流道"
"67000010","新營區","復興路700巷","復興路"
"67000010","新營區","復興路700巷","復興路700巷13弄"
"67000010","新營區","復興路700巷89弄","復興路700巷"
"67000010","新營區","復興路700巷13弄","復興路700巷"
"67000010","新營區","南紙路82巷","太子路"
"67000010","新營區","長榮路三段","太子路"
"67000010","新營區","長榮路三段","太子路200巷111弄"
"67000010","新營區","長榮路三段","太子路256巷"
"67000010","新營區","長榮路三段","長榮路二段"
"67000010","新營區","長榮路三段","復興路"
"67000010","新營區","太子路200巷111弄","太子路200巷"
"67000010","新營區","太子路200巷111弄","長榮路三段"
"67000010","新營區","太子路256巷","太子路"
"67000010","新營區","長榮路二段","三興街"
"67000010","新營區","長榮路二段","民生路"
"67000010","新營區","長榮路二段","周武街"
"67000010","新營區","長榮路二段","金華路一段"
"67000010","新營區","長榮路二段","長榮路一段"
"67000010","新營區","長榮路二段","長榮路二段293巷"
"67000010","新營區","長榮路二段","長榮路二段43巷"
"67000010","新營區","長榮路二段","秦漢街"
"67000010","新營區","長榮路二段","健康路"
"67000010","新營區","長榮路二段","復興路"
"67000010","新營區","長榮路二段","隋唐街"
"67000010","新營區","太子路200巷101弄","太子路200巷"
"67000010","新營區","太子路200巷101弄","太子路200巷111弄"
"67000010","新營區","復興路620巷39弄","長榮路二段"
"67000010","新營區","復興路620巷39弄","復興路620巷"
"67000010","新營區","復興路620巷39弄","復興路620巷38弄"
"67000010","新營區","太子路238巷","太子路"
"67000010","新營區","太子路238巷","太子路200巷"
"67000010","新營區","太子路238巷","太子路200巷17弄"
"67000010","新營區","太子路238巷","太子路238巷42弄"
"67000010","新營區","太子路238巷40弄","太子路200巷"
"67000010","新營區","太子路238巷40弄","太子路238巷"
"67000010","新營區","南紙街","太子路"
"67000010","新營區","南紙街","南紙街117巷"
"67000010","新營區","南紙街","南紙街119巷"
"67000010","新營區","南紙街","南紙街135巷"
"67000010","新營區","南紙街","南紙街156巷"
"67000010","新營區","南紙街","南紙街15巷"
"67000010","新營區","南紙街","南紙街162巷"
"67000010","新營區","南紙街","南紙街29巷"
"67000010","新營區","南紙街","南紙街44巷"
"67000010","新營區","南紙街","南紙街54巷"
"67000010","新營區","南紙街","南紙街74巷"
"67000010","新營區","南紙街","南紙街82巷"
"67000010","新營區","南紙街","南紙街85巷"
"67000010","新營區","南紙街","建業路"
"67000010","新營區","南紙街143巷","南紙街"
"67000010","新營區","南紙街143巷","南紙街117巷40弄"
"67000010","新營區","南紙街143巷","南紙街135巷"
"67000010","新營區","南紙街117巷","南紙街"
"67000010","新營區","南紙街117巷","南紙街117巷40弄"
"67000010","新營區","南紙街117巷","建業路227巷2弄"
"67000010","新營區","南紙街117巷","建業路269巷"
"67000010","新營區","建業路","太子路139巷"
