"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10016010","馬公市","樹德路","中正路"
"10016010","馬公市","樹德路","中華路"
"10016010","馬公市","樹德路","文化路"
"10016010","馬公市","樹德路","文康街"
"10016010","馬公市","樹德路","光復路"
"10016010","馬公市","樹德路","新生路"
"10016010","馬公市","中山路2巷","中山路"
"10016010","馬公市","惠民路","中山路2巷"
"10016010","馬公市","惠民路","民權路"
"10016010","馬公市","重慶街","中興路"
"10016010","馬公市","重慶街","仁愛路"
"10016010","馬公市","重慶街","光明路"
"10016010","馬公市","重慶街","啟明街"
"10016010","馬公市","文康街","民生路"
"10016010","馬公市","忠孝路89巷","民族路"
"10016010","馬公市","忠孝路89巷","忠孝路"
"10016010","馬公市","忠孝路","民族路"
"10016010","馬公市","忠孝路","自立路"
"10016010","馬公市","忠孝路","忠孝路4巷"
"10016010","馬公市","忠孝路","忠孝路77巷"
"10016010","馬公市","忠孝路","忠孝路91巷"
"10016010","馬公市","忠孝路","明遠路"
"10016010","馬公市","忠孝路","治平路"
"10016010","馬公市","忠孝路","信義路17巷"
"10016010","馬公市","忠孝路","信義路9巷"
"10016010","馬公市","忠孝路","樹德路"
"10016010","馬公市","民權路","中山路"
"10016010","馬公市","民權路","中興路"
"10016010","馬公市","民權路","光明路"
"10016010","馬公市","忠孝路101巷","民族路"
"10016010","馬公市","忠孝路101巷","忠孝路"
"10016010","馬公市","文化路","民生路"
"10016010","馬公市","文化路","光復路5巷"
"10016010","馬公市","文化路","重慶街"
"10016010","馬公市","文化路","樹德路"
"10016010","馬公市","光復路5巷","文化路"
"10016010","馬公市","光復路5巷","光復路"
"10016010","馬公市","信義路17巷","忠孝路"
"10016010","馬公市","信義路17巷","信義路"
"10016010","馬公市","忠孝路65巷","忠孝路"
"10016010","馬公市","忠孝路77巷","忠孝路"
"10016010","馬公市","陽明路","三多路"
"10016010","馬公市","陽明路","文光路"
"10016010","馬公市","陽明路","文光路25巷"
"10016010","馬公市","陽明路","民族路"
"10016010","馬公市","陽明路","永平街"
"10016010","馬公市","陽明路","永安街"
"10016010","馬公市","陽明路","永和街"
"10016010","馬公市","陽明路","永和街32巷"
"10016010","馬公市","陽明路","光復路"
"10016010","馬公市","陽明路","成功街97巷"
"10016010","馬公市","陽明路","信義路"
"10016010","馬公市","陽明路","陽明路92巷"
"10016010","馬公市","陽明路","陽明路9巷"
"10016010","馬公市","明遠路12巷","明遠路"
"10016010","馬公市","民福路","三民路"
"10016010","馬公市","民福路","中興路"
"10016010","馬公市","民福路","仁愛路"
"10016010","馬公市","民福路","海埔路"
"10016010","馬公市","民福路","海埔路41巷"
"10016010","馬公市","民福路","興港南街"
"10016010","馬公市","民福路","臨海路6巷"
"10016010","馬公市","臨海路6巷","民福路"
"10016010","馬公市","臨海路6巷","臨海路"
"10016010","馬公市","成功街","三多路"
"10016010","馬公市","成功街","文光路61巷"
"10016010","馬公市","成功街","民族路"
"10016010","馬公市","成功街","成功街109巷"
"10016010","馬公市","成功街","成功街18巷"
"10016010","馬公市","成功街","成功街43巷"
"10016010","馬公市","成功街","成功街8巷"
"10016010","馬公市","成功街","成功街97巷"
"10016010","馬公市","成功街","自強街"
"10016010","馬公市","信義路9巷","明遠路12巷"
"10016010","馬公市","信義路","三多路"
"10016010","馬公市","信義路","文化路"
"10016010","馬公市","信義路","光復路37巷"
"10016010","馬公市","信義路","自立路"
"10016010","馬公市","信義路","忠孝路3巷"
"10016010","馬公市","信義路","忠孝路4巷"
"10016010","馬公市","信義路","明遠路"
"10016010","馬公市","信義路","治平路"
"10016010","馬公市","信義路","信義路17巷"
"10016010","馬公市","信義路","信義路9巷"
"10016010","馬公市","忠孝路91巷","忠孝路"
"10016010","馬公市","光復路37巷","光復路"
"10016010","馬公市","光復路37巷","信義路"
"10016010","馬公市","三民路","三民路7巷"
"10016010","馬公市","三民路","民福路"
"10016010","馬公市","三民路","民權路"
"10016010","馬公市","光復路","三民路"
"10016010","馬公市","光復路","大仁街"
"10016010","馬公市","光復路","大勇街"
"10016010","馬公市","光復路","大智街"
"10016010","馬公市","光復路","大智街24巷13弄"
"10016010","馬公市","光復路","大智街24巷27弄"
"10016010","馬公市","光復路","文光路"
"10016010","馬公市","光復路","文光路84巷"
"10016010","馬公市","光復路","北辰街"
"10016010","馬公市","光復路","四維路"
"10016010","馬公市","光復路","民生路"
"10016010","馬公市","光復路","民權路"
"10016010","馬公市","光復路","永安街15巷"
"10016010","馬公市","光復路","光復路148巷"
"10016010","馬公市","光復路","光復路162巷"
"10016010","馬公市","光復路","光復路313巷"
"10016010","馬公市","光復路","光復路37巷"
"10016010","馬公市","光復路","明遠路"
"10016010","馬公市","光復路","治平路"
"10016010","馬公市","光復路","陽明路"
"10016010","馬公市","光復路","新生路"
"10016010","馬公市","光復路","新村路"
"10016010","馬公市","新生路","三民路"
"10016010","馬公市","新生路","中華路200巷"
"10016010","馬公市","新生路","文山路"
"10016010","馬公市","新生路","文前街"
"10016010","馬公市","新生路","文前街6巷"
"10016010","馬公市","新生路","文德路"
"10016010","馬公市","新生路","文學路"
"10016010","馬公市","新生路","水源路"
"10016010","馬公市","新生路","北辰街"
"10016010","馬公市","新生路","民生路"
"10016010","馬公市","新生路","民福路"
"10016010","馬公市","新生路","民權路"
"10016010","馬公市","新生路","永泰街"
"10016010","馬公市","新生路","永順街"
"10016010","馬公市","新生路","永祿街"
"10016010","馬公市","新生路","永壽街"
"10016010","馬公市","新生路","永福街"
"10016010","馬公市","新生路","同和路"
"10016010","馬公市","新生路","新生路86巷"
"10016010","馬公市","新生路","新村路"
"10016010","馬公市","新生路","新店路"
"10016010","馬公市","成功街109巷","陽明路"
"10016010","馬公市","忠孝路4巷","信義路"
"10016010","馬公市","中華路","大勇街"
"10016010","馬公市","中華路","中華路200巷"
"10016010","馬公市","中華路","中華路291巷"
"10016010","馬公市","中華路","中華路62巷"
"10016010","馬公市","中華路","中華路72巷"
"10016010","馬公市","中華路","水源路"
"10016010","馬公市","中華路","北辰街"
"10016010","馬公市","中華路","同和路"
"10016010","馬公市","中華路","林森路"
"10016010","馬公市","中華路","治平路"
"10016010","馬公市","中華路","陽明路"
"10016010","馬公市","中華路","新生路"
"10016010","馬公市","中華路","新生路113巷"
"10016010","馬公市","中華路","新村路"
"10016010","馬公市","興港南街","民福路"
"10016010","馬公市","興港南街","海安街"
"10016010","馬公市","興港南街","海埔路"
"10016010","馬公市","自立路","文光路"
"10016010","馬公市","自立路","信義路"
"10016010","馬公市","漁隆路","興港北街"
"10016010","馬公市","漁隆路","興港南街"
"10016010","馬公市","海埔路41巷","三民路"
"10016010","馬公市","海埔路41巷","三民路7巷"
"10016010","馬公市","三多路","三多路107巷"
"10016010","馬公市","三多路","三多路139巷"
"10016010","馬公市","三多路","三多路146巷"
"10016010","馬公市","三多路","三多路146巷5弄"
"10016010","馬公市","三多路","三多路154巷"
"10016010","馬公市","三多路","三多路184巷"
"10016010","馬公市","三多路","三多路1巷"
"10016010","馬公市","三多路","三多路212巷"
"10016010","馬公市","三多路","三多路390巷"
"10016010","馬公市","三多路","三多路461巷"
"10016010","馬公市","三多路","三多路463巷"
"10016010","馬公市","三多路","六合路41巷"
"10016010","馬公市","三多路","文光路"
"10016010","馬公市","三多路","文光路168巷"
"10016010","馬公市","三多路","文光路25巷16弄"
"10016010","馬公市","三多路","文光路91巷"
"10016010","馬公市","三多路","文昌街"
"10016010","馬公市","三多路","文林街"
"10016010","馬公市","三多路","光復路"
"10016010","馬公市","三多路","光榮街"
"10016010","馬公市","三多路","成功街"
"10016010","馬公市","三多路","成功街8巷"
"10016010","馬公市","三多路","林森路"
"10016010","馬公市","三多路","朝陽路148巷"
"10016010","馬公市","三多路","朝陽路54巷"
"10016010","馬公市","三多路","朝陽路76巷"
"10016010","馬公市","三多路","貿商街"
"10016010","馬公市","三多路","敬業街"
"10016010","馬公市","三多路","敬業街13巷"
"10016010","馬公市","文光路25巷16弄","三多路"
"10016010","馬公市","海埔路","三民路"
"10016010","馬公市","海埔路","同和路"
"10016010","馬公市","海埔路","海埔路41巷"
"10016010","馬公市","海埔路","新生路86巷"
"10016010","馬公市","海埔路","新生路86巷15弄"
"10016010","馬公市","海埔路","新店路"
"10016010","馬公市","海埔路","興港北街"
"10016010","馬公市","新村路","中華路"
"10016010","馬公市","新村路","光復路"
"10016010","馬公市","新村路","海埔路"
"10016010","馬公市","新村路","新生路"
"10016010","馬公市","三多路463巷","三多路"
"10016010","馬公市","三多路463巷","成功街18巷"
"10016010","馬公市","三多路461巷","三多路"
"10016010","馬公市","成功街8巷","三多路"
"10016010","馬公市","成功街8巷","成功街"
"10016010","馬公市","成功街8巷","成功街12巷"
"10016010","馬公市","文光路25巷","文光路25巷16弄"
"10016010","馬公市","文光路25巷","文光路33巷"
"10016010","馬公市","文光路25巷","陽明路"
"10016010","馬公市","三多路390巷70弄","三多路390巷"
"10016010","馬公市","文光路","三多路"
"10016010","馬公市","文光路","文光路100巷"
"10016010","馬公市","文光路","文光路101巷"
"10016010","馬公市","文光路","文光路106巷"
"10016010","馬公市","文光路","文光路116巷"
"10016010","馬公市","文光路","文光路142巷"
"10016010","馬公市","文光路","文光路162巷"
"10016010","馬公市","文光路","文光路168巷"
"10016010","馬公市","文光路","文光路188巷"
"10016010","馬公市","文光路","文光路192巷"
"10016010","馬公市","文光路","文光路204巷"
"10016010","馬公市","文光路","文光路206巷"
"10016010","馬公市","文光路","文光路33巷"
"10016010","馬公市","文光路","文光路79巷"
"10016010","馬公市","文光路","文光路84巷"
"10016010","馬公市","文光路","文光路東一橫巷"
"10016010","馬公市","文光路","四維路"
"10016010","馬公市","文光路","光復路"
"10016010","馬公市","文光路","自立路"
"10016010","馬公市","文光路","陽明路"
"10016010","馬公市","自強街20巷","三多路463巷"
"10016010","馬公市","自強街20巷","成功街18巷"
"10016010","馬公市","興港北街","海埔路"
"10016010","馬公市","興港北街","漁隆路"
"10016010","馬公市","海安街","興港南街"
"10016010","馬公市","北辰街17巷","北辰街17巷5弄"
"10016010","馬公市","北辰街17巷5弄","北辰街17巷"
"10016010","馬公市","北辰街","中華路"
"10016010","馬公市","北辰街","水源路"
"10016010","馬公市","北辰街","北辰街17巷"
"10016010","馬公市","北辰街","光復路"
"10016010","馬公市","北辰街","新生路"
"10016010","馬公市","北辰街","新生路86巷"
"10016010","馬公市","自強街","文光路"
"10016010","馬公市","自強街","文光路116巷"
"10016010","馬公市","自強街","成功街"
"10016010","馬公市","文光路84巷","文光路"
"10016010","馬公市","文光路84巷","光復路"
"10016010","馬公市","成功街43巷","成功街"
"10016010","馬公市","文光路88巷","文光路"
"10016010","馬公市","文光路88巷","文光路90巷"
"10016010","馬公市","成功街18巷","成功街"
"10016010","馬公市","三多路370巷","三多路"
"10016010","馬公市","三多路370巷","文光路101巷"
"10016010","馬公市","三多路370巷","文光路135巷"
"10016010","馬公市","文光路61巷","文光路"
"10016010","馬公市","文光路61巷","成功街"
"10016010","馬公市","文光路135巷","三多路370巷"
"10016010","馬公市","文光路135巷","文光路"
"10016010","馬公市","文光路135巷","文光路101巷"
"10016010","馬公市","文光路100巷","文光路"
"10016010","馬公市","文光路100巷","文光路90巷"
"10016010","馬公市","文光路63巷","文光路"
"10016010","馬公市","文光路63巷","成功街"
"10016010","馬公市","文光路63巷","成功街12巷"
"10016010","馬公市","成功街12巷","成功街"
"10016010","馬公市","文光路106巷","文光路33巷"
"10016010","馬公市","文光路106巷","文光路東一橫巷"
"10016010","馬公市","文光路43巷","文光路"
"10016010","馬公市","大智街","大智街24巷"
"10016010","馬公市","大智街","中華路"
"10016010","馬公市","大智街","中華路62巷"
"10016010","馬公市","大智街","北辰街"
"10016010","馬公市","文光路東一橫巷","文光路106巷"
"10016010","馬公市","文光路東一橫巷","文光路116巷"
"10016010","馬公市","文光路東一橫巷","文光路126巷"
"10016010","馬公市","文光路126巷","文光路"
"10016010","馬公市","文光路126巷","文光路東一橫巷"
"10016010","馬公市","水源路","中華路"
"10016010","馬公市","水源路","北辰街"
"10016010","馬公市","水源路","新生路"
"10016010","馬公市","水源路","新生路113巷"
"10016010","馬公市","大智街24巷","大智街"
"10016010","馬公市","文光路116巷","文光路東一橫巷"
"10016010","馬公市","大智街24巷13弄","大智街24巷"
"10016010","馬公市","大勇街","大勇街4巷"
"10016010","馬公市","大勇街","文光路84巷"
"10016010","馬公市","大勇街","永安街5巷"
"10016010","馬公市","大勇街","光復路"
"10016010","馬公市","大智街18巷","大仁街"
"10016010","馬公市","大智街18巷","大智街"
"10016010","馬公市","大智街18巷","大智街18巷10弄"
"10016010","馬公市","大智街18巷","大智街18巷20弄"
"10016010","馬公市","文光路79巷","文光路162巷"
"10016010","馬公市","文光路東一橫巷2弄","文光路106巷"
"10016010","馬公市","文光路東一橫巷2弄","陽明路"
"10016010","馬公市","四維路","六合路"
"10016010","馬公市","四維路","文光路"
"10016010","馬公市","四維路","文昌街"
"10016010","馬公市","四維路","四維路147巷"
"10016010","馬公市","四維路","四維路295巷"
"10016010","馬公市","四維路","四維路71巷"
"10016010","馬公市","四維路","光復路"
"10016010","馬公市","四維路","林森路87巷22弄"
"10016010","馬公市","四維路","敬業街"
"10016010","馬公市","四維路","樂群街58巷"
"10016010","馬公市","四維路","樂群街80巷"
"10016010","馬公市","文光路206巷","三多路330巷"
"10016010","馬公市","文光路206巷","文光路"
"10016010","馬公市","文光路204巷","文光路"
"10016010","馬公市","文光路142巷","文光路140巷"
"10016010","馬公市","文光路142巷","文光路東一橫巷"
