"TOWNCODE","TOWNNAME","RoadList","IntersectionList","IntersectionRoadName","Geometry"
"10005160","三灣鄉","中正路309巷","六合街","10005160 中正路309巷與六合街交叉口","POINT (120.95869133993347 24.657517819991426)"
"10005160","三灣鄉","中正路309巷","民樂街","10005160 中正路309巷與民樂街交叉口","POINT (120.95869133993347 24.657517819991426)"
"10005160","三灣鄉","四維街89巷","四維街","10005160 四維街89巷與四維街交叉口","POINT (120.95879163772395 24.658314534788019)"
"10005160","三灣鄉","六合街13巷","六合街","10005160 六合街13巷與六合街交叉口","POINT (120.95913391969475 24.657753434273616)"
"10005160","三灣鄉","六合街13巷","四維街","10005160 六合街13巷與四維街交叉口","POINT (120.95884973033083 24.658343536125358)"
"10005160","三灣鄉","六合街","六合街13巷","10005160 六合街與六合街13巷交叉口","POINT (120.95913391969475 24.657753434273616)"
"10005160","三灣鄉","六合街","民享街","10005160 六合街與民享街交叉口","POINT (120.95941192262217 24.657889407270375)"
"10005160","三灣鄉","民安街","六合街","10005160 民安街與六合街交叉口","POINT (120.95989523537685 24.658429691177332)"
"10005160","三灣鄉","民安街","六合街29巷","10005160 民安街與六合街29巷交叉口","POINT (120.95989523537685 24.658429691177332)"
"10005160","三灣鄉","民安街","四維街","10005160 民安街與四維街交叉口","POINT (120.95972912429966 24.658781803637396)"
"10005160","三灣鄉","民安街","民安街28巷","10005160 民安街與民安街28巷交叉口","POINT (120.95972912429966 24.658781803637396)"
"10005160","三灣鄉","和平街","博愛路","10005160 和平街與博愛路交叉口","POINT (120.95977259662811 24.656632574134051)"
"10005160","三灣鄉","六合街29巷","六合街","10005160 六合街29巷與六合街交叉口","POINT (120.95989523537685 24.658429691177332)"
"10005160","三灣鄉","民享街","博愛路","10005160 民享街與博愛路交叉口","POINT (120.96000610649674 24.65675905208866)"
"10005160","三灣鄉","大埔道","九寮產業道路","10005160 大埔道與九寮產業道路交叉口","POINT (120.99045021450581 24.664745842146942)"
"10005160","三灣鄉","大埔道","中豐公路","10005160 大埔道與中豐公路交叉口","POINT (120.96615840368747 24.673541549902666)"
"10005160","三灣鄉","銅埔農路","三灣南庄道路","10005160 銅埔農路與三灣南庄道路交叉口","POINT (120.97133577732427 24.646338054457715)"
"10005160","三灣鄉","東山農路","銅頂道","10005160 東山農路與銅頂道交叉口","POINT (120.98713744573661 24.659019343368072)"
"10005160","三灣鄉","銅頂道","東山農路","10005160 銅頂道與東山農路交叉口","POINT (120.98713744573661 24.659019343368072)"
"10005160","三灣鄉","銅頂道","東頂道","10005160 銅頂道與東頂道交叉口","POINT (120.98997178866716 24.657198817871176)"
"10005160","三灣鄉","東頂道","竹湖道","10005160 東頂道與竹湖道交叉口","POINT (120.99601013366078 24.64738591932479)"
"10005160","三灣鄉","九車籠二寮坑道路","北坪產業道路","10005160 九車籠二寮坑道路與北坪產業道路交叉口","POINT (120.9160430576411 24.621816904826346)"
"10005160","三灣鄉","九車籠二寮坑道路","犀_豬崎古道","10005160 九車籠二寮坑道路與犀_豬崎古道交叉口","POINT (120.91859483988003 24.611657805963034)"
"10005160","三灣鄉","北坑道","頭份下林坪道","10005160 北坑道與頭份下林坪道交叉口","POINT (120.93386275346336 24.649524549418459)"
"10005160","三灣鄉","龍峎頂道","頭份下林坪道","10005160 龍峎頂道與頭份下林坪道交叉口","POINT (120.9402522162668 24.65614245261213)"
"10005160","三灣鄉","龍峎頂道","龍崀頂道","10005160 龍峎頂道與龍崀頂道交叉口","POINT (120.9402522162668 24.65614245261213)"
"10005160","三灣鄉","隆恩路","苗栗縣北橫公路","10005160 隆恩路與苗栗縣北橫公路交叉口","POINT (120.950576897406 24.674927706448557)"
"10005160","三灣鄉","民族街","中山路","10005160 民族街與中山路交叉口","POINT (120.95526482041521 24.653863616412821)"
"10005160","三灣鄉","民族街","中正路","10005160 民族街與中正路交叉口","POINT (120.95602784480923 24.653722436341411)"
"10005160","三灣鄉","民族街","親民路","10005160 民族街與親民路交叉口","POINT (120.95602784480923 24.653722436341411)"
"10005160","三灣鄉","三灣堤防","中山路","10005160 三灣堤防與中山路交叉口","POINT (120.95550932269714 24.655368121941308)"
"10005160","三灣鄉","三灣堤防","文化街","10005160 三灣堤防與文化街交叉口","POINT (120.95550932269714 24.655368121941308)"
"10005160","三灣鄉","文化街2巷","文化街","10005160 文化街2巷與文化街交叉口","POINT (120.95586293522638 24.655513423605669)"
"10005160","三灣鄉","三灣南庄道路","中正路","10005160 三灣南庄道路與中正路交叉口","POINT (120.95757322992074 24.647082095961991)"
"10005160","三灣鄉","三灣南庄道路","銅埔農路","10005160 三灣南庄道路與銅埔農路交叉口","POINT (120.97133577732427 24.646338054457715)"
"10005160","三灣鄉","信義街","民治街","10005160 信義街與民治街交叉口","POINT (120.95861694441646 24.656015533989773)"
"10005160","三灣鄉","信義街","博愛路","10005160 信義街與博愛路交叉口","POINT (120.95861694441646 24.656015533989773)"
"10005160","三灣鄉","民安街28巷","四維街","10005160 民安街28巷與四維街交叉口","POINT (120.95972912429966 24.658781803637396)"
"10005160","三灣鄉","民安街28巷","民安街","10005160 民安街28巷與民安街交叉口","POINT (120.95972912429966 24.658781803637396)"
"10005160","三灣鄉","九寮產業道路","大埔道","10005160 九寮產業道路與大埔道交叉口","POINT (120.99045021450581 24.664745842146942)"
"10005160","三灣鄉","竹湖道","東頂道","10005160 竹湖道與東頂道交叉口","POINT (120.99601013366078 24.64738591932479)"
"10005110","南庄鄉","中豐公路","員林獅頭山道","10005110 中豐公路與員林獅頭山道交叉口","POINT (120.95578631838396 24.6398229806461)"
"10005110","南庄鄉","員林獅頭山道","三灣南庄道路","10005110 員林獅頭山道與三灣南庄道路交叉口","POINT (121.01180432241165 24.633204112479859)"
"10005110","南庄鄉","員林獅頭山道","中豐公路","10005110 員林獅頭山道與中豐公路交叉口","POINT (120.95578631838396 24.6398229806461)"
"10005110","南庄鄉","員林獅頭山道","藤坪產業道路","10005110 員林獅頭山道與藤坪產業道路交叉口","POINT (121.01681572526559 24.634778053764194)"
"10005110","南庄鄉","大坪聯絡道路","海邊八卦力道路","10005110 大坪聯絡道路與海邊八卦力道路交叉口","POINT (120.96961330491013 24.535639068488251)"
"10005110","南庄鄉","海邊八卦力道路","大坪聯絡道路","10005110 海邊八卦力道路與大坪聯絡道路交叉口","POINT (120.96961330491013 24.535639068488251)"
"10005110","南庄鄉","三灣南庄道路","東頂道","10005110 三灣南庄道路與東頂道交叉口","POINT (120.99311538776499 24.640395846091451)"
"10005110","南庄鄉","三灣南庄道路","員林獅頭山道","10005110 三灣南庄道路與員林獅頭山道交叉口","POINT (121.01180432241165 24.633204112479859)"
"10005110","南庄鄉","中山路","中山路3巷","10005110 中山路與中山路3巷交叉口","POINT (120.99817937307967 24.598729282630359)"
"10005110","南庄鄉","中山路","民生街","10005110 中山路與民生街交叉口","POINT (120.99819224777411 24.598383804469051)"
"10005110","南庄鄉","中山路","民族街","10005110 中山路與民族街交叉口","POINT (120.99813619123233 24.59955225223473)"
"10005110","南庄鄉","中山路","民權街","10005110 中山路與民權街交叉口","POINT (120.99816250719402 24.599116929103047)"
"10005110","南庄鄉","民族街","中山路","10005110 民族街與中山路交叉口","POINT (120.99813619123233 24.59955225223473)"
"10005110","南庄鄉","民族街","中正路","10005110 民族街與中正路交叉口","POINT (120.99872737766646 24.599596413443749)"
"10005110","南庄鄉","中山路1巷","中山路","10005110 中山路1巷與中山路交叉口","POINT (120.99813814006313 24.599934029731742)"
"10005110","南庄鄉","民權街","中山路","10005110 民權街與中山路交叉口","POINT (120.99816250719402 24.599116929103047)"
"10005110","南庄鄉","民權街","中正路","10005110 民權街與中正路交叉口","POINT (120.99876085852691 24.599151158199447)"
"10005110","南庄鄉","馬果坪聯絡道路","海邊八卦力道路","10005110 馬果坪聯絡道路與海邊八卦力道路交叉口","POINT (120.99847872051657 24.591249859493473)"
"10005110","南庄鄉","中正路","大同路","10005110 中正路與大同路交叉口","POINT (120.99887840441488 24.598034180433103)"
"10005110","南庄鄉","中正路","中山路","10005110 中正路與中山路交叉口","POINT (120.9985151826296 24.60039852327327)"
"10005110","南庄鄉","中正路","中正路3巷","10005110 中正路與中正路3巷交叉口","POINT (121.00022603850096 24.602964600236135)"
"10005110","南庄鄉","中正路","中正路6巷","10005110 中正路與中正路6巷交叉口","POINT (121.00048262407393 24.603466201603965)"
"10005110","南庄鄉","中正路","民生街","10005110 中正路與民生街交叉口","POINT (120.99881820829376 24.598386610353828)"
"10005110","南庄鄉","中正路","民族街","10005110 中正路與民族街交叉口","POINT (120.99872737766646 24.599596413443749)"
"10005110","南庄鄉","民生街","中正路","10005110 民生街與中正路交叉口","POINT (120.99881820829376 24.598386610353828)"
"10005110","南庄鄉","南江街","海邊八卦力道路","10005110 南江街與海邊八卦力道路交叉口","POINT (120.99933472491773 24.593108728485106)"
"10005110","南庄鄉","文化路","中正路","10005110 文化路與中正路交叉口","POINT (120.99935105390807 24.6012978911848)"
"10005110","南庄鄉","中正路5巷","中正路2巷","10005110 中正路5巷與中正路2巷交叉口","POINT (121.00112318059041 24.602261090277125)"
"10005110","南庄鄉","中正路5巷","中正路6巷","10005110 中正路5巷與中正路6巷交叉口","POINT (121.00103204059622 24.603250207830854)"
"10005110","南庄鄉","中正路6巷","中正路5巷","10005110 中正路6巷與中正路5巷交叉口","POINT (121.00103204059622 24.603250207830854)"
"10005110","南庄鄉","鹿山聯絡道路","南庄風美道","10005110 鹿山聯絡道路與南庄風美道交叉口","POINT (121.02952709649833 24.542715177163757)"
"10005110","南庄鄉","東河農路","南庄風美道","10005110 東河農路與南庄風美道交叉口","POINT (121.03627982335524 24.601181190659474)"
"10005110","南庄鄉","南庄風美道","向天湖聯絡道路","10005110 南庄風美道與向天湖聯絡道路交叉口","POINT (121.04544764898992 24.594651195296478)"
"10005110","南庄鄉","南庄風美道","東河農路","10005110 南庄風美道與東河農路交叉口","POINT (121.03627982335524 24.601181190659474)"
"10005110","南庄鄉","東頂道","三灣南庄道路","10005110 東頂道與三灣南庄道路交叉口","POINT (120.99311538776499 24.640395846091451)"
"10005110","南庄鄉","中山路3巷","中山路","10005110 中山路3巷與中山路交叉口","POINT (120.99817937307967 24.598729282630359)"
"10005110","南庄鄉","大同路","中正路","10005110 大同路與中正路交叉口","POINT (120.99887840441488 24.598034180433103)"
"10005110","南庄鄉","中正路3巷","中正路","10005110 中正路3巷與中正路交叉口","POINT (121.00022603850096 24.602964600236135)"
"10005110","南庄鄉","中正路2巷","中正路5巷","10005110 中正路2巷與中正路5巷交叉口","POINT (121.00112318059041 24.602261090277125)"
"10005110","南庄鄉","藤坪產業道路","員林獅頭山道","10005110 藤坪產業道路與員林獅頭山道交叉口","POINT (121.01681572526559 24.634778053764194)"
"10005110","南庄鄉","向天湖聯絡道路","南庄風美道","10005110 向天湖聯絡道路與南庄風美道交叉口","POINT (121.04544764898992 24.594651195296478)"
"10005010","苗栗市","八甲道","三湖道路","10005010 八甲道與三湖道路交叉口","POINT (120.79211413605856 24.553826849629445)"
"10005010","苗栗市","八甲道","電台道","10005010 八甲道與電台道交叉口","POINT (120.79211413605856 24.553826849629445)"
"10005010","苗栗市","八甲道","聯大路","10005010 八甲道與聯大路交叉口","POINT (120.79162459280076 24.538908374821688)"
"10005010","苗栗市","八甲道","觀音道","10005010 八甲道與觀音道交叉口","POINT (120.78582477229543 24.533920241026351)"
"10005010","苗栗市","觀音道","八甲道","10005010 觀音道與八甲道交叉口","POINT (120.78582477229543 24.533920241026351)"
