"TOWNCODE","TOWNNAME","RoadList","IntersectionList","IntersectionRoadName","Geometry"
"10015070","光復鄉","明德路29巷1弄","明德路29巷","10015070 明德路29巷1弄與明德路29巷交叉口","POINT (121.39048871008595 23.606120421320441)"
"10015070","光復鄉","明德路29巷1弄","明德路71巷","10015070 明德路29巷1弄與明德路71巷交叉口","POINT (121.39145868557 23.606441822831925)"
"10015070","光復鄉","明德路71巷","明德路29巷1弄","10015070 明德路71巷與明德路29巷1弄交叉口","POINT (121.39145868557 23.606441822831925)"
"10015070","光復鄉","民權街","中山路一段","10015070 民權街與中山路一段交叉口","POINT (121.40626209841719 23.630446697756952)"
"10015070","光復鄉","民權街","民權街19巷","10015070 民權街與民權街19巷交叉口","POINT (121.39826560467395 23.632594259917198)"
"10015070","光復鄉","民權街","民權街1巷","10015070 民權街與民權街1巷交叉口","POINT (121.40247837897402 23.632043439553115)"
"10015070","光復鄉","民權街","民權街49巷","10015070 民權街與民權街49巷交叉口","POINT (121.39225478882747 23.635699529909402)"
"10015070","光復鄉","民權街","民權街70巷","10015070 民權街與民權街70巷交叉口","POINT (121.39289199626865 23.634966427758457)"
"10015070","光復鄉","民權街","民權街90巷","10015070 民權街與民權街90巷交叉口","POINT (121.39219270952594 23.635756850898019)"
"10015070","光復鄉","民權街49巷","民權街","10015070 民權街49巷與民權街交叉口","POINT (121.39225478882747 23.635699529909402)"
"10015070","光復鄉","民生街","民生街21巷","10015070 民生街與民生街21巷交叉口","POINT (121.39630280822803 23.631562828361893)"
"10015070","光復鄉","民生街","民權街","10015070 民生街與民權街交叉口","POINT (121.39538930747062 23.633557610095693)"
"10015070","光復鄉","民生街","民權街19巷","10015070 民生街與民權街19巷交叉口","POINT (121.39630280822803 23.631562828361893)"
"10015070","光復鄉","民生街21巷","民權街19巷","10015070 民生街21巷與民權街19巷交叉口","POINT (121.39630280822803 23.631562828361893)"
"10015070","光復鄉","民族街","民族街16巷","10015070 民族街與民族街16巷交叉口","POINT (121.40265525313748 23.639891853626182)"
"10015070","光復鄉","民族街","民族街26巷","10015070 民族街與民族街26巷交叉口","POINT (121.39637474230062 23.639855653215875)"
"10015070","光復鄉","農場路","中山路一段","10015070 農場路與中山路一段交叉口","POINT (121.40126741845666 23.622347386322872)"
"10015070","光復鄉","農場路","建國路一段32巷","10015070 農場路與建國路一段32巷交叉口","POINT (121.42501445685173 23.610249182753648)"
"10015070","光復鄉","林森路","中山路二段","10015070 林森路與中山路二段交叉口","POINT (121.4253687249867 23.66931812423212)"
"10015070","光復鄉","林森路","中山路三段","10015070 林森路與中山路三段交叉口","POINT (121.4253687249867 23.66931812423212)"
"10015070","光復鄉","林森路","中正路一段","10015070 林森路與中正路一段交叉口","POINT (121.42858142978923 23.664246045918333)"
"10015070","光復鄉","林森路","中正路一段278巷","10015070 林森路與中正路一段278巷交叉口","POINT (121.42858142978923 23.664246045918333)"
"10015070","光復鄉","林森路","中華路","10015070 林森路與中華路交叉口","POINT (121.42437381400043 23.670809918742805)"
"10015070","光復鄉","林森路","中興路","10015070 林森路與中興路交叉口","POINT (121.42311774618713 23.672497483072448)"
"10015070","光復鄉","林森路","中興路637巷","10015070 林森路與中興路637巷交叉口","POINT (121.42311774618713 23.672497483072448)"
"10015070","光復鄉","林森路","光復林道","10015070 林森路與光復林道交叉口","POINT (121.40794691711665 23.685951424518692)"
"10015070","光復鄉","林森路","自強路80巷","10015070 林森路與自強路80巷交叉口","POINT (121.42795204824847 23.665277914544163)"
"10015070","光復鄉","林森路","林森路147巷","10015070 林森路與林森路147巷交叉口","POINT (121.42594769323148 23.668687819087609)"
"10015070","光復鄉","林森路","林森路274巷","10015070 林森路與林森路274巷交叉口","POINT (121.42364339722508 23.671926301157896)"
"10015070","光復鄉","林森路","林森路460巷","10015070 林森路與林森路460巷交叉口","POINT (121.41873837877324 23.679360313927418)"
"10015070","光復鄉","林森路","林森路570巷","10015070 林森路與林森路570巷交叉口","POINT (121.41438253582544 23.681698327315985)"
"10015070","光復鄉","林森路","林森路608巷","10015070 林森路與林森路608巷交叉口","POINT (121.41263046582344 23.682684366490378)"
"10015070","光復鄉","林森路","林森路633巷","10015070 林森路與林森路633巷交叉口","POINT (121.40878207613196 23.685368460586062)"
"10015070","光復鄉","林森路","花東縱谷公路","10015070 林森路與花東縱谷公路交叉口","POINT (121.40918386714179 23.686746381140608)"
"10015070","光復鄉","林森路","敦厚路","10015070 林森路與敦厚路交叉口","POINT (121.42662087625251 23.667937143284576)"
"10015070","光復鄉","大全街62巷","大全街","10015070 大全街62巷與大全街交叉口","POINT (121.40837793879086 23.658168312417729)"
"10015070","光復鄉","馬錫山環山道路","大全街41巷","10015070 馬錫山環山道路與大全街41巷交叉口","POINT (121.41017381746781 23.652239613667291)"
"10015070","光復鄉","馬錫山環山道路","大全街53巷","10015070 馬錫山環山道路與大全街53巷交叉口","POINT (121.40859069140731 23.654295027693422)"
"10015070","光復鄉","林森路633巷","林森路","10015070 林森路633巷與林森路交叉口","POINT (121.40878207613196 23.685368460586062)"
"10015070","光復鄉","大全街","大全街2巷","10015070 大全街與大全街2巷交叉口","POINT (121.41761521457056 23.654632748302731)"
"10015070","光復鄉","大全街","大全街41巷","10015070 大全街與大全街41巷交叉口","POINT (121.41188142049123 23.655043634156414)"
"10015070","光復鄉","大全街","大全街42巷","10015070 大全街與大全街42巷交叉口","POINT (121.41188142049123 23.655043634156414)"
"10015070","光復鄉","大全街","大全街53巷","10015070 大全街與大全街53巷交叉口","POINT (121.40912319168206 23.655772761303922)"
"10015070","光復鄉","大全街","大全街7巷","10015070 大全街與大全街7巷交叉口","POINT (121.41493664950679 23.65433027841965)"
"10015070","光復鄉","大全街","中興路","10015070 大全街與中興路交叉口","POINT (121.41790016745881 23.654511240001796)"
