"TOWNCODE","TOWNNAME","RoadList","IntersectionList","IntersectionRoadName","Geometry"
"10004030","新埔鎮","關埔路內立段492巷","關埔路內立段492巷18弄","10004030 關埔路內立段492巷與關埔路內立段492巷18弄交叉口","POINT (121.08180871510024 24.816249045157349)"
"10004030","新埔鎮","文化街67巷","中正路175巷","10004030 文化街67巷與中正路175巷交叉口","POINT (121.08178202412114 24.826549151422228)"
"10004030","新埔鎮","文化街67巷","文化街","10004030 文化街67巷與文化街交叉口","POINT (121.08178202412114 24.826549151422228)"
"10004030","新埔鎮","文化街67巷","文化街67巷1弄","10004030 文化街67巷與文化街67巷1弄交叉口","POINT (121.08170502866426 24.826230903833221)"
"10004030","新埔鎮","文化街67巷","文化街67巷2弄","10004030 文化街67巷與文化街67巷2弄交叉口","POINT (121.08170502866426 24.826230903833221)"
"10004030","新埔鎮","文化街67巷2弄","文化街67巷1弄","10004030 文化街67巷2弄與文化街67巷1弄交叉口","POINT (121.08170502866426 24.826230903833221)"
"10004030","新埔鎮","中正路175巷","中正路","10004030 中正路175巷與中正路交叉口","POINT (121.08198498222123 24.827194736947604)"
"10004030","新埔鎮","中正路175巷","中正路175巷2弄","10004030 中正路175巷與中正路175巷2弄交叉口","POINT (121.08186150800225 24.826803287241944)"
"10004030","新埔鎮","中正路175巷","文化街","10004030 中正路175巷與文化街交叉口","POINT (121.08178202412114 24.826549151422228)"
"10004030","新埔鎮","關埔路內立段492巷18弄","關埔路內立段492巷","10004030 關埔路內立段492巷18弄與關埔路內立段492巷交叉口","POINT (121.08180871510024 24.816249045157349)"
"10004030","新埔鎮","中正路175巷2弄","中正路175巷","10004030 中正路175巷2弄與中正路175巷交叉口","POINT (121.08186150800225 24.826803287241944)"
"10004030","新埔鎮","中正路175巷1弄","中正路175巷","10004030 中正路175巷1弄與中正路175巷交叉口","POINT (121.08187475411671 24.826845356627985)"
"10004030","新埔鎮","楊新路一段正義巷","楊新路一段","10004030 楊新路一段正義巷與楊新路一段交叉口","POINT (121.08244119210735 24.8290088646674)"
"10004030","新埔鎮","楊新路一段正義巷","楊新路一段正義巷1弄","10004030 楊新路一段正義巷與楊新路一段正義巷1弄交叉口","POINT (121.08205855485846 24.829498651641529)"
"10004030","新埔鎮","楊新路一段正義巷","楊新路一段正義巷47弄","10004030 楊新路一段正義巷與楊新路一段正義巷47弄交叉口","POINT (121.08315531676453 24.830139950098669)"
"10004030","新埔鎮","旱北路136巷","旱北路","10004030 旱北路136巷與旱北路交叉口","POINT (121.08210289233466 24.842903473016918)"
"10004030","新埔鎮","旱北路95巷","旱北路","10004030 旱北路95巷與旱北路交叉口","POINT (121.08210289233466 24.842903473016918)"
