"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10015070","光復鄉","中山路一段168巷","林田幹線"
"10015070","光復鄉","中山路一段82巷1弄","中山路一段82巷"
"10015070","光復鄉","中山路一段95巷","中山路一段"
"10015070","光復鄉","中山路一段186巷","中山路一段"
"10015070","光復鄉","中山路一段82巷2弄","中山路一段82巷"
"10015070","光復鄉","中山路一段82巷2弄","林田幹線"
"10015070","光復鄉","中山路一段216巷","中山路一段"
"10015070","光復鄉","中山路一段216巷","中山路一段186巷"
"10015070","光復鄉","林田幹線","中山路一段186巷"
"10015070","光復鄉","林田幹線","中山路一段82巷"
"10015070","光復鄉","林田幹線","中山路一段82巷1弄"
"10015070","光復鄉","林田幹線","中山路一段82巷2弄"
"10015070","光復鄉","林田幹線","復興街"
"10015070","光復鄉","大全街2巷","大全街"
"10015070","光復鄉","中興路","中山路一段"
"10015070","光復鄉","中興路","中山路二段21巷"
"10015070","光復鄉","中興路","中正路一段"
"10015070","光復鄉","中興路","中正路一段2巷"
"10015070","光復鄉","中興路","中興路202巷"
"10015070","光復鄉","中興路","中興路212巷"
"10015070","光復鄉","中興路","中興路228巷"
"10015070","光復鄉","中興路","中興路242巷"
"10015070","光復鄉","中興路","和平街"
"10015070","光復鄉","中興路","忠孝路"
"10015070","光復鄉","中興路","復興街"
"10015070","光復鄉","復興街","中山路一段"
"10015070","光復鄉","復興街","中興路"
"10015070","光復鄉","復興街","復興街20巷"
"10015070","光復鄉","大華街66巷","大華街"
"10015070","光復鄉","林森路460巷","林森路"
"10015070","光復鄉","糖廠街","大進街"
"10015070","光復鄉","糖廠街","中正路一段"
"10015070","光復鄉","糖廠街","復興街"
"10015070","光復鄉","糖廠街","糖廠街1巷"
"10015070","光復鄉","糖廠街","糖廠街3巷"
"10015070","光復鄉","糖廠街","糖廠街5巷"
"10015070","光復鄉","糖廠街","糖廠街6巷"
"10015070","光復鄉","糖廠街","糖廠街8巷"
"10015070","光復鄉","糖廠街1巷","糖廠街"
"10015070","光復鄉","中興路176巷","中山路一段"
"10015070","光復鄉","中興路176巷","中興路"
"10015070","光復鄉","四維街","八德街"
"10015070","光復鄉","四維街","林森路426巷"
"10015070","光復鄉","四維街","林森路460巷"
"10015070","光復鄉","糖廠街7巷","中山路一段"
"10015070","光復鄉","糖廠街7巷","糖廠街"
"10015070","光復鄉","糖廠街7巷","糖廠街8巷"
"10015070","光復鄉","大華街51巷1弄","大華街87巷"
"10015070","光復鄉","中興路202巷","中山路一段"
"10015070","光復鄉","中興路202巷","中興路"
"10015070","光復鄉","中興路202巷","中興路176巷1弄"
"10015070","光復鄉","糖廠街3巷","糖廠街"
"10015070","光復鄉","林森路426巷","林森路"
"10015070","光復鄉","中興路176巷1弄","中興路176巷"
"10015070","光復鄉","大華街87巷","大華街"
"10015070","光復鄉","成功街","八德街"
"10015070","光復鄉","成功街","中山路三段"
"10015070","光復鄉","成功街","中華路"
"10015070","光復鄉","成功街","中華路402巷"
